SITE CODE= 9CFâFèÈésèºã¥í¨              ,32.7417,130.8087, 11,6.5,42474.8934491,  3.40,  5.77
 LAT.=   32.6476
 LON.=  130.6842
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 14 21 26 20
 NS,EW,UD
-100.261,8.150,15.719
-105.755,2.028,6.857
-115.782,4.285,-5.466
-126.901,15.552,-17.407
-133.956,33.316,-23.595
-135.020,53.577,-21.412
-131.919,73.062,-13.688
-126.348,90.164,-6.519
-117.284,104.201,-3.845
-103.287,114.228,-4.224
-86.536,118.850,-3.148
-72.934,117.355,1.659
-67.499,111.019,7.725
-69.924,103.069,10.533
-74.931,96.846,8.261
-76.682,93.366,3.561
-72.786,90.321,0.959
-64.995,83.623,3.010
-57.339,70.545,8.919
-53.819,51.998,16.165
-56.558,32.154,22.630
-64.496,15.792,26.931
-73.419,5.536,27.332
-78.321,0.889,21.531
-76.993,-0.736,8.475
-71.675,-2.115,-9.317
-66.711,-4.710,-25.766
-64.259,-8.265,-34.404
-62.537,-11.692,-32.227
-58.519,-14.785,-20.736
-51.892,-19.428,-3.432
-45.538,-28.834,17.319
-41.930,-45.002,40.697
-39.965,-66.632,65.071
-36.366,-89.799,86.124
-30.197,-110.785,98.121
-24.917,-128.033,97.303
-25.066,-141.237,84.040
-31.076,-149.157,62.016
-38.134,-149.400,35.940
-40.470,-140.778,10.242
-36.370,-125.243,-10.938
-28.723,-106.586,-24.027
-21.237,-87.001,-27.354
-15.051,-65.494,-22.395
-9.214,-40.207,-13.492
-3.515,-12.313,-6.316
0.314,12.739,-6.279
0.516,28.203,-17.151
-2.199,30.655,-39.447
-4.719,22.392,-69.132
-4.097,9.867,-98.491
0.261,-0.423,-119.569
7.002,-5.603,-127.647
14.866,-7.413,-121.703
23.744,-10.290,-102.135
33.744,-18.017,-69.240
43.888,-31.078,-24.833
52.435,-46.093,24.764
58.631,-57.455,68.197
63.717,-60.188,92.559
69.859,-52.568,89.018
78.117,-37.024,57.575
87.852,-18.672,8.762
98.383,-2.469,-39.179
111.188,8.742,-67.824
130.137,13.788,-67.614
159.026,11.622,-42.206
198.211,1.611,-4.026
243.000,-13.736,35.487
284.987,-27.188,71.927
315.187,-30.333,105.014
326.988,-20.706,131.411
317.875,-5.159,142.676
290.198,5.711,131.384
251.064,7.731,98.293
210.401,6.969,52.025
176.766,12.014,1.885
153.190,22.591,-47.130
136.865,27.720,-91.427
123.528,16.534,-123.251
112.158,-9.914,-132.101
104.649,-39.302,-113.886
100.913,-60.358,-77.321
95.945,-72.618,-38.357
83.560,-82.828,-7.192
63.197,-93.615,18.014
41.611,-98.803,43.768
26.934,-90.610,69.189
21.583,-68.913,83.523
21.446,-41.027,75.787
20.878,-13.349,45.267
16.752,13.615,2.162
7.869,40.944,-39.666
-7.048,64.795,-68.459
-28.639,77.686,-75.476
-54.710,76.743,-56.433
-80.882,68.314,-16.628
-104.374,62.532,26.874
-126.355,63.867,53.972
-149.713,68.469,56.615
-174.825,70.621,44.674
-198.088,69.963,34.048
-214.344,71.184,28.565
-220.314,77.413,16.247
-216.227,85.505,-14.706
-205.319,88.330,-58.210
-191.972,80.881,-92.220
-179.338,63.605,-99.253
-167.817,40.491,-82.264
-155.835,15.355,-57.777
-142.239,-9.376,-35.372
-127.457,-30.986,-8.808
-112.131,-45.217,30.799
-95.747,-48.057,77.007
-78.074,-39.351,108.612
-61.638,-24.483,109.039
-50.725,-11.723,81.908
-46.666,-6.917,45.399
-45.253,-9.936,13.708
-40.597,-15.981,-12.614
-31.281,-20.479,-39.204
-20.693,-22.869,-65.916
-10.675,-25.800,-85.221
2.865,-30.996,-90.157
25.370,-36.647,-80.176
54.838,-39.346,-59.216
80.335,-38.289,-31.521
91.277,-36.578,-1.240
87.752,-37.791,26.093
80.291,-41.743,45.080
79.586,-44.621,54.061
87.592,-43.565,55.504
98.475,-40.345,52.002
106.034,-39.741,43.075
108.305,-44.460,27.073
105.985,-52.422,5.537
99.493,-59.249,-15.699
89.478,-62.730,-30.141
79.055,-64.087,-34.948
73.034,-65.110,-31.992
73.847,-64.911,-25.724
79.030,-60.045,-20.307
83.632,-47.686,-17.734
84.896,-28.435,-17.367
83.964,-6.317,-17.015
83.356,13.520,-14.910
83.914,27.300,-10.922
84.684,33.834,-5.856
84.800,34.353,0.034
84.228,31.481,7.156
82.598,27.853,15.174
78.509,25.031,22.328
71.032,23.348,26.740
61.692,22.789,28.051
53.960,24.039,27.175
50.219,28.479,24.730
49.453,36.890,20.586
48.347,48.089,15.093
44.591,59.192,9.734
38.811,67.620,5.770
33.332,72.983,2.774
29.620,76.794,-0.339
27.281,80.249,-2.733
25.236,82.549,-1.193
23.163,81.697,6.799
21.499,76.775,19.739
20.326,68.970,32.355
18.619,60.230,39.017
14.544,51.442,36.335
6.391,42.422,22.943
-6.458,33.454,-1.375
-22.827,25.956,-34.571
-39.764,21.144,-70.384
-53.958,18.393,-99.163
-64.045,15.565,-112.374
-71.804,11.044,-107.174
-80.553,5.044,-86.887
-91.873,-1.189,-57.447
-104.029,-6.974,-23.684
-113.921,-12.518,11.397
-120.499,-17.863,45.022
-125.782,-22.162,73.476
-132.434,-24.270,92.804
-140.787,-23.704,100.323
-148.660,-20.609,95.414
-153.825,-14.964,79.294
-156.186,-6.355,54.582
-157.597,5.165,25.152
-160.066,18.333,-4.015
-164.137,31.190,-27.443
-168.251,42.441,-40.244
-169.072,51.985,-39.481
-163.217,59.893,-25.523
-150.291,65.035,-2.755
-135.037,65.213,21.356
-125.583,59.039,39.273
-127.827,47.749,47.028
-140.479,34.902,45.670
-155.566,24.065,38.978
-164.067,16.724,29.401
-161.429,12.472,16.360
-148.595,10.850,-1.198
-129.368,12.378,-20.830
-107.911,17.375,-35.984
-88.047,24.239,-40.187
-72.781,29.831,-32.168
-62.816,32.062,-16.945
-55.675,31.763,-2.051
-47.514,31.429,7.372
-36.572,32.309,10.676
-24.797,33.422,10.432
-15.905,33.637,9.914
-11.990,33.804,11.001
-12.042,35.707,13.056
-13.204,38.918,13.204
-12.925,39.751,8.564
-10.110,34.289,-0.574
-5.150,22.434,-9.505
0.539,8.426,-11.812
5.278,-2.762,-4.289
8.211,-9.333,10.266
10.016,-13.233,24.975
12.426,-17.805,33.642
16.872,-25.412,34.155
23.576,-36.702,28.185
31.852,-50.787,18.483
40.899,-65.466,6.702
50.034,-77.973,-6.652
58.441,-86.668,-20.805
65.325,-92.411,-33.560
70.691,-97.747,-41.587
75.731,-104.233,-41.950
82.036,-110.645,-33.707
90.235,-114.114,-18.491
99.541,-112.963,0.138
108.686,-108.094,17.969
117.112,-101.618,31.313
125.106,-94.644,37.790
132.872,-86.805,36.610
139.833,-77.614,28.331
145.036,-67.553,14.242
148.203,-57.556,-3.985
150.188,-47.995,-23.989
152.386,-38.873,-42.259
155.740,-31.042,-54.625
160.259,-26.557,-57.942
165.224,-27.254,-51.736
169.580,-33.029,-38.241
172.211,-41.798,-20.821
172.229,-51.089,-2.336
169.445,-59.260,15.085
164.655,-65.025,29.142
159.263,-66.491,36.820
154.387,-61.618,35.198
150.249,-50.116,23.055
146.447,-34.551,1.856
142.788,-18.925,-24.645
139.803,-5.792,-51.689
138.478,5.232,-74.544
139.509,16.114,-88.854
142.685,27.672,-91.011
146.684,38.279,-79.395
149.246,45.170,-56.014
147.822,46.921,-26.737
140.683,44.661,0.991
127.980,40.997,21.590
111.806,37.830,32.991
94.916,35.127,35.360
79.027,31.600,29.057
64.209,26.419,14.721
49.860,20.174,-4.689
36.115,14.316,-23.152
24.130,9.860,-34.220
15.100,6.791,-34.890
9.286,4.568,-26.662
6.131,2.866,-12.960
4.999,1.608,3.660
5.290,0.461,21.311
5.779,-1.265,36.712
4.419,-4.039,45.002
-0.503,-7.601,42.602
-8.874,-11.217,30.060
-18.767,-14.334,11.624
-28.275,-16.745,-7.770
-37.210,-18.189,-24.572
-46.805,-18.229,-36.072
-57.955,-16.913,-39.218
-70.253,-15.410,-31.270
-82.832,-15.505,-11.906
-95.612,-18.110,15.729
-109.126,-22.273,46.174
-123.266,-25.726,73.616
-136.879,-26.361,93.023
-148.866,-23.225,100.656
-159.244,-16.477,94.967
-168.635,-6.943,77.646
-176.930,4.112,53.391
-183.205,15.225,28.003
-187.137,25.282,6.246
-189.874,33.967,-9.020
-192.746,41.463,-16.610
-195.150,47.692,-16.876
-194.396,52.203,-11.918
-188.185,54.970,-5.188
-177.197,56.906,0.014
-165.020,58.935,2.164
-155.605,60.478,1.944
-150.926,59.507,1.359
-150.760,54.786,2.413
-153.868,47.980,6.010
-158.587,42.868,11.231
-162.375,42.023,15.378
-161.795,44.507,15.313
-154.258,47.291,9.599
-140.529,48.822,-0.344
-125.272,50.620,-11.359
-114.201,55.115,-20.937
-109.769,62.471,-28.490
-109.342,70.200,-34.442
-107.723,75.833,-38.647
-101.610,79.129,-40.030
-91.680,81.260,-37.583
-80.703,82.347,-31.221
-70.397,80.775,-21.683
-60.561,75.129,-10.100
-50.681,66.123,1.994
-41.186,56.030,12.644
-32.648,46.473,20.195
-24.446,37.445,24.361
-15.223,28.572,26.282
-4.708,20.659,27.184
5.688,15.382,26.973
14.486,13.508,24.322
21.859,13.860,18.099
29.245,14.135,8.547
37.441,12.560,-2.911
45.715,8.752,-14.713
52.851,3.422,-25.778
58.506,-2.363,-35.279
63.270,-7.720,-42.098
67.872,-12.235,-44.728
72.907,-16.075,-41.709
79.175,-19.856,-32.315
87.520,-24.223,-17.133
97.938,-29.385,1.724
109.190,-34.940,21.020
119.713,-40.104,37.361
128.864,-44.277,48.212
136.937,-47.584,52.328
143.935,-50.870,49.505
148.737,-54.883,40.147
149.755,-59.258,25.165
146.427,-62.348,6.182
139.935,-62.311,-14.371
132.510,-58.447,-33.518
126.066,-51.539,-48.205
121.291,-43.098,-55.857
117.672,-34.609,-54.978
114.164,-27.424,-45.786
109.933,-22.745,-30.591
104.714,-21.012,-13.446
98.673,-21.237,0.995
92.119,-21.438,9.023
85.449,-20.173,9.113
79.279,-17.678,2.316
74.328,-15.416,-8.323
70.853,-14.678,-18.996
68.126,-15.846,-26.422
64.676,-18.752,-28.708
59.275,-23.132,-25.534
51.821,-28.324,-17.750
43.313,-32.883,-6.707
35.108,-35.191,6.305
28.268,-34.738,20.145
23.415,-32.521,33.334
20.739,-29.794,43.540
19.799,-26.451,47.821
19.480,-21.012,43.946
18.617,-12.409,31.955
17.006,-1.678,14.600
15.707,8.311,-3.888
15.976,14.857,-19.775
17.815,17.155,-30.990
19.706,16.326,-36.885
19.940,14.156,-37.330
18.047,12.062,-32.278
14.727,10.960,-22.099
10.433,11.468,-8.109
4.488,13.669,7.418
-4.042,16.625,21.838
-14.718,18.520,32.915
-25.395,17.727,39.367
-33.886,14.027,40.916
-39.925,8.797,37.965
-45.254,3.934,31.164
-51.658,0.479,21.226
-58.916,-1.853,9.068
-64.754,-3.936,-3.953
-66.791,-6.088,-16.109
-64.539,-7.659,-25.779
-59.700,-7.653,-32.075
-54.788,-5.667,-35.118
-51.536,-2.232,-35.726
-50.376,1.743,-34.682
-50.875,5.764,-32.106
-52.210,9.990,-27.522
-53.198,14.786,-20.631
-52.361,20.161,-12.142
-48.608,25.683,-3.783
-42.246,30.782,2.711
-35.240,34.956,6.760
-30.102,37.615,9.161
-28.174,37.965,11.194
-28.846,35.370,13.544
-30.425,30.008,15.975
-31.763,23.091,17.763
-33.058,16.267,18.149
-35.200,10.703,16.520
-38.524,6.732,12.617
-42.275,4.251,6.946
-45.146,3.195,0.851
-46.155,3.439,-4.306
-45.030,4.395,-8.238
-42.038,5.021,-11.859
-37.721,4.445,-16.105
-32.789,2.515,-20.763
-27.951,-0.333,-24.692
-23.575,-3.593,-27.122
-19.496,-6.873,-28.309
-15.324,-9.655,-28.734
-11.007,-11.281,-27.978
-7.017,-11.517,-24.819
-3.904,-11.035,-18.415
-1.750,-10.997,-9.040
-0.205,-11.954,2.408
0.953,-13.262,15.128
1.458,-13.719,28.144
0.831,-12.691,39.510
-0.985,-10.515,46.543
-3.380,-7.941,47.403
-5.425,-5.505,42.442
-6.468,-3.552,33.740
-6.450,-2.525,23.328
-5.826,-2.756,12.112
-5.241,-3.834,0.535
-5.155,-4.490,-10.108
-5.613,-3.514,-17.448
-6.339,-0.890,-19.222
-7.160,2.123,-14.674
-8.338,4.214,-4.968
-10.394,5.299,7.397
-13.483,6.454,19.440
-17.031,8.552,28.394
-20.144,11.107,32.273
-22.412,12.652,30.328
-24.249,12.307,23.162
-26.379,10.802,12.367
-29.088,9.812,-0.061
-32.048,10.309,-12.209
-34.772,11.734,-22.414
-37.014,12.821,-29.234
-38.659,12.982,-31.353
-39.431,12.659,-27.731
-39.001,12.455,-18.239
-37.482,12.290,-4.531
-35.631,11.626,9.752
-34.316,10.290,20.249
-33.709,8.700,24.100
-33.094,7.218,21.442
-31.597,5.621,14.858
-29.115,3.423,7.365
-26.453,0.631,0.850
-24.479,-2.124,-3.969
-23.133,-4.227,-6.771
-21.305,-5.645,-7.405
-17.723,-6.800,-6.370
-12.061,-8.058,-4.941
-5.237,-9.564,-4.380
1.238,-11.457,-4.966
6.195,-13.937,-5.935
9.234,-16.933,-6.276
10.530,-19.874,-5.399
10.525,-22.012,-3.092
9.886,-23.042,0.757
9.584,-23.297,6.017
10.673,-23.311,11.923
13.771,-23.296,17.103
18.709,-23.091,20.129
24.708,-22.499,20.088
30.892,-21.538,16.766
36.638,-20.365,10.597
41.561,-19.065,2.668
45.449,-17.547,-5.385
48.405,-15.509,-11.843
50.997,-12.472,-15.520
54.020,-7.989,-16.052
57.878,-2.061,-13.697
62.178,4.573,-9.077
65.976,10.706,-3.136
68.504,15.378,2.896
69.665,18.420,7.856
69.944,20.304,11.049
69.940,21.616,12.215
70.025,22.766,11.108
70.297,24.108,7.322
70.653,25.957,0.750
70.882,28.227,-7.823
70.776,30.151,-16.742
70.302,30.669,-24.109
69.635,29.288,-28.392
68.927,26.467,-28.668
67.999,23.088,-24.775
66.299,19.671,-17.648
63.205,16.266,-9.393
58.441,12.953,-2.532
52.277,10.061,1.299
45.442,7.716,2.064
38.858,5.471,0.774
33.282,2.801,-1.668
28.945,0.016,-4.983
25.453,-1.722,-8.986
22.168,-1.626,-12.831
18.888,-0.403,-15.011
16.149,0.203,-14.179
14.718,-0.851,-10.010
14.644,-2.842,-3.417
14.867,-4.145,3.878
13.937,-4.108,10.110
11.188,-3.843,14.214
7.216,-5.119,16.320
3.180,-8.680,17.619
-0.333,-13.743,19.537
-3.707,-18.931,22.682
-7.663,-23.363,26.388
-12.355,-26.815,29.203
-17.113,-29.252,29.797
-20.993,-30.649,27.508
-23.534,-31.326,22.308
-25.028,-32.098,14.639
-26.270,-33.694,5.460
-28.115,-35.948,-3.749
-31.167,-37.685,-11.372
-35.627,-37.544,-16.232
-41.200,-34.998,-17.804
-47.051,-30.674,-15.967
-52.007,-25.857,-10.885
-55.050,-21.704,-3.386
-55.908,-18.720,4.666
-55.283,-16.651,10.803
-54.476,-14.750,13.119
-54.600,-12.309,11.116
-55.969,-9.194,5.521
-58.096,-5.943,-2.445
-60.170,-3.226,-11.383
-61.532,-1.095,-19.532
-61.833,1.186,-24.916
-61.016,4.460,-26.182
-59.359,8.773,-23.325
-57.469,13.198,-17.386
-55.984,16.596,-9.441
-54.989,18.571,-0.178
-53.662,19.643,9.439
-50.665,20.558,17.454
-45.070,21.495,21.367
-37.121,22.034,19.630
-28.206,21.835,12.721
-20.132,21.227,2.812
-14.248,21.042,-7.427
-10.962,21.857,-15.728
-9.776,23.466,-20.393
-9.678,25.104,-20.350
-9.628,26.135,-15.542
-8.941,26.448,-7.327
-7.422,26.257,1.770
-5.240,25.677,9.054
-2.677,24.646,12.730
0.040,23.207,12.394
2.745,21.688,8.792
5.208,20.472,3.241
7.119,19.643,-2.849
8.244,18.964,-8.194
8.679,18.236,-11.691
8.940,17.552,-12.545
9.700,17.126,-10.526
11.382,16.908,-6.216
13.933,16.505,-0.941
17.003,15.543,3.733
20.271,14.075,6.694
23.542,12.565,7.700
26.573,11.500,7.282
28.942,11.062,6.263
30.228,11.143,5.301
30.383,11.574,4.735
29.884,12.209,4.748
29.522,12.761,5.593
29.965,12.697,7.595
31.373,11.419,10.799
33.224,8.694,14.500
34.446,4.911,17.177
33.950,0.896,17.111
31.362,-2.602,13.455
27.425,-5.357,6.995
23.625,-7.644,-0.047
21.209,-9.864,-5.103
20.400,-12.143,-6.478
20.462,-14.287,-3.990
20.456,-16.046,1.200
19.926,-17.376,7.221
19.010,-18.445,12.120
18.090,-19.480,14.363
17.464,-20.668,13.164
17.216,-22.195,8.656
17.229,-24.209,1.872
17.221,-26.620,-5.499
16.860,-28.971,-11.478
15.989,-30.637,-14.236
14.787,-31.258,-12.596
13.664,-30.977,-6.497
12.947,-30.197,2.805
12.636,-29.196,13.023
12.440,-28.061,21.502
12.014,-26.990,25.970
11.153,-26.476,25.075
9.759,-27.005,18.658
7.723,-28.499,7.866
4.925,-30.128,-4.986
1.463,-30.765,-17.002
-2.168,-29.710,-25.678
-5.222,-27.097,-29.791
-7.171,-23.720,-29.628
-8.122,-20.484,-26.458
-8.736,-17.914,-21.786
-9.680,-16.010,-16.914
-11.148,-14.448,-12.894
-12.888,-12.923,-10.451
-14.643,-11.305,-9.721
-16.438,-9.507,-10.051
-18.435,-7.263,-10.282
-20.584,-4.179,-9.396
-22.575,-0.091,-6.992
-24.141,4.606,-3.240
-25.346,9.127,1.443
-26.470,12.803,6.522
-27.659,15.456,11.214
-28.749,17.249,14.539
-29.464,18.283,15.766
-29.705,18.513,14.889
-29.612,18.092,12.613
-29.361,17.673,9.853
-28.993,18.155,7.334
-28.422,20.020,5.589
-27.560,22.896,5.033
-26.369,25.793,5.695
-24.835,27.754,6.892
-23.006,28.324,7.411
-21.094,27.562,6.247
-19.490,25.802,3.093
-18.556,23.492,-1.896
-18.353,21.129,-8.555
-18.567,19.139,-16.444
-18.713,17.733,-24.067
-18.451,16.901,-28.788
-17.689,16.574,-28.166
-16.490,16.724,-21.740
-14.957,17.249,-11.524
-13.250,17.819,-0.751
-11.596,17.977,7.869
-10.154,17.475,12.919
-8.824,16.470,13.998
-7.281,15.321,11.367
-5.301,14.251,6.027
-3.046,13.244,-0.240
-0.962,12.257,-5.459
0.655,11.408,-8.340
1.967,10.861,-8.703
3.446,10.597,-7.157
5.484,10.365,-4.502
8.151,9.862,-1.350
11.240,8.888,1.957
14.390,7.373,5.308
17.114,5.371,8.648
18.858,3.144,11.665
19.280,1.185,13.614
18.604,-0.037,13.633
17.643,-0.448,11.398
17.360,-0.469,7.519
18.254,-0.694,3.213
20.060,-1.433,-0.408
21.947,-2.575,-2.820
23.035,-3.832,-4.009
22.898,-5.058,-4.163
21.836,-6.313,-3.445
20.746,-7.696,-1.946
20.572,-9.176,0.313
21.639,-10.569,3.237
23.382,-11.679,6.388
24.767,-12.469,8.862
25.084,-13.123,9.674
24.411,-13.908,8.502
23.378,-14.903,6.082
22.562,-15.873,3.726
22.142,-16.444,2.321
22.045,-16.432,1.757
22.231,-15.986,1.309
22.745,-15.444,0.478
23.551,-15.134,-0.583
24.446,-15.364,-1.420
25.151,-16.445,-1.895
25.402,-18.452,-2.342
24.906,-20.871,-3.114
23.340,-22.667,-3.994
20.578,-22.951,-4.138
17.003,-21.699,-2.672
13.485,-19.706,0.473
10.884,-17.825,4.230
9.477,-16.341,6.892
8.869,-15.119,7.101
8.430,-14.143,4.570
7.801,-13.622,0.047
6.953,-13.497,-5.258
5.898,-13.154,-10.179
4.512,-11.853,-13.685
2.725,-9.460,-14.858
0.771,-6.537,-13.123
-0.878,-3.658,-8.687
-1.905,-0.826,-2.714
-2.435,2.308,3.093
-2.894,5.714,7.210
-3.665,8.733,8.801
-4.893,10.642,7.832
-6.623,11.389,4.960
-8.955,11.659,1.410
-11.930,12.274,-1.296
-15.268,13.609,-1.921
-18.324,15.529,-0.200
-20.420,17.672,2.875
-21.292,19.625,5.526
-21.240,20.906,6.132
-20.894,21.013,4.087
-20.846,19.710,0.023
-21.462,17.324,-4.639
-22.869,14.708,-8.473
-24.963,12.797,-10.656
-27.357,12.040,-11.117
-29.385,12.153,-10.253
-30.309,12.359,-8.554
-29.660,11.934,-6.441
-27.501,10.638,-4.352
-24.461,8.741,-2.842
-21.509,6.691,-2.464
-19.570,4.794,-3.448
-19.111,3.146,-5.377
-19.873,1.758,-7.113
-20.974,0.616,-7.166
-21.359,-0.385,-4.451
-20.386,-1.466,0.908
-18.136,-2.795,7.324
-15.245,-4.320,12.420
-12.440,-5.794,14.350
-10.140,-7.011,12.772
-8.355,-7.996,8.748
-6.848,-8.946,3.713
-5.357,-10.028,-1.461
-3.715,-11.256,-6.500
-1.891,-12.510,-11.042
0.026,-13.616,-14.173
1.861,-14.412,-14.799
3.404,-14.848,-12.546
4.501,-15.036,-8.319
5.121,-15.199,-3.976
5.374,-15.447,-1.348
5.454,-15.627,-1.261
5.571,-15.438,-3.102
5.898,-14.736,-5.137
6.573,-13.712,-5.371
7.683,-12.732,-2.574
9.212,-11.991,3.076
10.994,-11.322,10.096
12.781,-10.329,16.428
14.438,-8.703,20.311
16.076,-6.478,20.777
17.921,-4.051,17.677
19.976,-1.943,11.468
21.810,-0.425,3.011
22.796,0.738,-6.507
22.660,2.149,-15.618
21.836,4.270,-22.580
21.226,6.957,-25.542
21.521,9.470,-22.983
22.698,11.028,-14.461
24.077,11.362,-1.282
24.815,10.789,13.427
24.331,9.797,25.532
22.443,8.661,31.292
19.344,7.474,28.724
15.586,6.434,18.368
11.951,5.937,3.148
9.065,6.318,-12.598
6.920,7.540,-24.615
4.856,9.213,-30.103
2.173,10.884,-28.361
-1.099,12.258,-20.451
-4.075,13.138,-8.341
-5.721,13.294,5.721
-5.743,12.556,19.219
-4.813,11.098,29.222
-4.042,9.556,32.854
-4.293,8.719,28.546
-5.910,8.997,17.306
-8.810,10.136,2.811
-12.586,11.444,-10.098
-16.530,12.319,-17.682
-19.796,12.604,-18.806
-21.830,12.516,-14.807
-22.692,12.320,-8.122
-22.925,12.067,-0.950
-23.090,11.626,5.222
-23.444,10.876,9.384
-24.041,9.818,10.831
-24.959,8.560,9.425
-26.289,7.279,5.947
-27.879,6.248,1.940
-29.219,5.821,-0.978
-29.675,6.229,-1.902
-28.841,7.272,-0.944
-26.718,8.252,1.012
-23.641,8.351,2.838
-20.122,7.198,3.680
-16.766,5.133,3.312
-14.161,2.924,2.264
-12.688,1.250,1.625
-12.344,0.407,2.488
-12.714,0.394,5.245
-13.087,1.064,9.180
-12.695,2.149,12.764
-10.975,3.195,14.507
-7.834,3.651,13.754
-3.744,3.108,10.842
0.417,1.489,6.602
3.774,-0.939,1.812
5.858,-3.696,-2.937
6.834,-6.215,-7.054
7.426,-8.030,-9.864
8.535,-8.995,-10.834
10.731,-9.403,-9.876
13.873,-9.787,-7.442
17.238,-10.495,-4.389
20.088,-11.409,-1.729
22.235,-12.104,-0.278
24.039,-12.299,-0.235
25.918,-12.164,-1.029
27.931,-12.188,-1.770
29.870,-12.751,-2.082
31.607,-13.757,-2.554
33.186,-14.610,-4.195
34.572,-14.565,-7.297
35.517,-13.237,-10.767
35.832,-10.905,-12.640
35.731,-8.332,-11.366
35.704,-6.196,-6.817
36.013,-4.610,-0.332
36.393,-3.208,6.081
36.397,-1.720,10.703
35.976,-0.406,12.654
35.608,0.135,11.938
35.815,-0.400,9.178
36.584,-1.651,5.334
37.304,-2.847,1.536
37.197,-3.407,-1.083
35.797,-3.270,-1.668
33.128,-2.765,-0.009
29.587,-2.297,3.256
25.727,-2.181,6.758
22.024,-2.599,8.848
18.644,-3.507,8.167
15.373,-4.536,4.139
11.819,-5.067,-2.738
7.784,-4.568,-10.932
3.491,-2.945,-18.302
-0.548,-0.565,-22.804
-3.896,2.046,-23.113
-6.424,4.570,-18.917
-8.279,6.992,-10.908
-9.728,9.386,-0.648
-11.051,11.644,9.666
-12.502,13.399,17.710
-14.224,14.233,21.783
-16.181,13.993,21.424
-18.274,12.961,17.427
-20.587,11.762,11.268
-23.481,11.084,4.416
-27.284,11.375,-2.010
-31.832,12.682,-7.271
-36.371,14.627,-10.935
-40.035,16.521,-12.837
-42.468,17.611,-12.980
-43.991,17.418,-11.403
-45.238,15.999,-8.254
-46.666,13.933,-4.081
-48.421,11.992,0.038
-50.450,10.738,2.910
-52.565,10.292,3.926
-54.356,10.415,3.339
-55.227,10.703,1.755
-54.701,10.762,-0.590
-52.780,10.313,-3.918
-49.989,9.278,-8.225
-47.056,7.799,-12.681
-44.540,6.094,-15.816
-42.661,4.242,-16.350
-41.350,2.153,-13.776
-40.331,-0.146,-8.326
-39.213,-2.255,-0.711
-37.609,-3.563,7.841
-35.300,-3.854,15.447
-32.320,-3.684,19.940
-28.880,-4.002,19.905
-25.231,-5.286,15.571
-21.564,-7.074,8.743
-17.982,-8.433,1.816
-14.521,-8.871,-3.310
-11.170,-8.730,-5.745
-7.879,-8.708,-5.531
-4.563,-9.152,-3.374
-1.102,-9.900,-0.325
2.586,-10.706,2.626
6.402,-11.592,4.915
9.966,-12.690,6.408
12.777,-13.861,7.017
14.593,-14.634,6.389
15.699,-14.578,4.136
16.772,-13.697,0.450
18.419,-12.421,-3.606
20.814,-11.248,-6.562
23.718,-10.423,-7.397
26.784,-9.873,-6.054
29.799,-9.330,-3.270
32.685,-8.505,-0.054
35.400,-7.226,2.685
37.881,-5.561,4.235
40.077,-3.839,4.136
41.946,-2.476,2.350
43.432,-1.681,-0.636
44.459,-1.263,-4.001
44.998,-0.759,-7.006
45.107,0.189,-9.265
44.895,1.503,-10.631
44.449,2.702,-10.880
43.803,3.262,-9.627
42.969,3.001,-6.626
41.939,2.184,-2.180
40.616,1.327,2.743
38.753,0.906,6.832
36.010,1.169,8.920
32.184,2.049,8.395
27.493,3.156,5.380
22.626,3.910,0.710
18.433,3.849,-4.308
15.377,2.961,-8.381
13.211,1.696,-10.700
11.196,0.593,-11.139
8.775,-0.180,-10.065
6.059,-0.885,-7.963
3.685,-1.798,-5.181
2.178,-2.800,-1.882
1.479,-3.409,1.874
1.066,-3.218,5.967
0.430,-2.268,10.012
-0.671,-0.969,13.253
-2.347,0.259,14.737
-4.723,1.206,13.744
-7.783,1.791,10.185
-11.135,1.938,4.685
-14.156,1.648,-1.632
-16.509,1.196,-7.431
-18.447,1.117,-11.428
-20.477,1.855,-12.695
-22.737,3.374,-10.959
-24.767,5.114,-6.680
-25.919,6.397,-0.785
-25.928,6.903,5.644
-25.057,6.799,11.438
-23.818,6.470,15.276
-22.697,6.159,15.940
-22.089,5.852,13.023
-22.253,5.450,7.514
-23.091,4.919,1.547
-23.958,4.260,-2.695
-23.897,3.405,-4.127
-22.280,2.255,-3.072
-19.339,0.853,-0.705
-16.060,-0.543,1.829
-13.523,-1.649,3.921
-12.244,-2.401,5.430
-12.013,-2.950,6.303
-12.234,-3.396,6.330
-12.354,-3.607,5.312
-12.058,-3.393,3.517
-11.203,-2.851,1.865
-9.707,-2.419,1.433
-7.549,-2.554,2.534
-4.858,-3.329,4.270
-1.948,-4.395,5.148
0.780,-5.321,4.285
3.037,-5.936,2.058
4.775,-6.390,-0.357
6.180,-6.940,-2.001
7.505,-7.708,-2.650
8.878,-8.596,-2.572
10.217,-9.388,-2.068
11.314,-9.930,-1.366
12.013,-10.271,-0.773
12.333,-10.616,-0.655
12.447,-11.114,-1.150
12.545,-11.671,-1.960
12.705,-11.985,-2.472
12.880,-11.801,-2.075
12.969,-11.104,-0.455
12.925,-10.068,2.201
12.798,-8.886,5.119
12.692,-7.703,7.059
12.662,-6.722,6.825
12.620,-6.236,3.910
12.340,-6.430,-1.124
