SITE CODE= EA0ïƒéqésîéòJí¨ÅiãåÅj        ,35.2733,133.3483,  9,7.3,36805.5627072,  3.62,  6.15
 LAT.=    0.0000
 LON.=    0.0000
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2000 10 06 13 30 10
 NS,EW,UD
0.780,-0.014,0.221
0.236,1.787,0.207
-1.233,3.871,0.950
-2.433,4.782,0.614
-2.460,3.941,0.348
-0.444,2.300,0.155
1.450,0.790,-0.643
1.675,0.527,-1.621
0.946,1.099,-1.539
-0.431,1.663,-0.168
-1.039,2.644,-0.318
-0.609,3.473,-0.882
0.046,3.324,-0.255
1.043,1.796,0.014
2.381,-0.221,0.332
4.131,-1.199,-0.045
5.035,-0.924,-0.854
3.944,0.460,-0.391
1.725,1.859,-0.339
-0.810,2.364,-0.636
-2.429,1.867,0.223
-2.587,0.004,0.920
-1.930,-1.840,1.146
-0.027,-1.828,1.722
2.392,-0.189,1.234
3.459,1.692,0.196
3.372,2.537,0.521
2.965,1.897,-0.076
2.492,0.223,-1.462
2.193,-1.093,-1.189
1.626,-0.857,-1.131
0.801,0.631,-1.500
0.240,2.441,-1.026
-0.213,3.568,-0.707
-0.096,3.384,-0.648
1.277,1.988,-0.390
3.522,-0.032,-0.055
5.225,-1.709,0.098
5.240,-2.268,0.647
3.633,-1.437,1.487
1.010,-0.189,0.807
-1.073,0.165,-0.552
-1.834,-0.099,-0.658
-1.968,-0.305,-0.086
-1.787,-0.457,0.508
-2.137,-0.456,1.032
-2.879,0.014,1.571
-2.046,0.725,1.327
0.241,1.062,0.027
2.090,1.179,-0.771
2.773,1.218,-0.917
2.391,0.686,0.164
1.484,-0.119,1.115
0.410,-0.637,-0.215
-1.178,-0.589,-0.518
-3.002,0.052,0.883
-3.847,0.838,1.245
-2.900,1.735,0.090
-0.953,2.117,-1.306
0.789,1.359,-1.223
0.984,0.524,-0.786
-1.179,0.301,-0.482
-3.318,-0.099,0.421
-3.090,-1.258,0.376
-1.021,-2.120,-0.525
0.869,-1.571,-0.882
0.543,-0.412,-0.687
-1.529,0.266,-0.036
-3.249,0.548,1.095
-3.311,0.573,1.430
-2.186,0.181,-0.226
-1.852,-0.021,-1.549
-3.106,0.106,-1.401
-4.632,-0.465,-0.799
-4.037,-1.725,0.410
-1.152,-2.636,1.195
1.065,-2.454,1.263
1.878,-1.223,0.696
2.389,0.128,0.271
2.547,0.772,0.309
1.876,0.520,0.531
0.802,0.047,2.498
1.180,-0.144,2.630
2.509,-0.434,0.104
2.911,-0.454,-0.724
2.275,0.308,-1.010
1.425,1.330,-0.944
1.146,1.695,-0.503
0.362,1.210,-0.481
-0.263,0.656,0.368
1.239,-0.182,0.217
3.522,-1.461,-1.043
5.215,-1.997,-1.877
5.622,-1.747,-2.430
4.894,-1.366,-1.795
4.108,-0.843,-0.980
2.775,-0.036,-0.679
1.791,0.589,0.020
2.312,0.236,0.236
2.980,-0.461,0.147
3.092,-0.991,0.516
2.663,-1.822,0.430
1.717,-2.397,0.575
0.977,-2.335,1.710
0.770,-2.057,1.859
0.625,-1.754,1.497
-0.069,-1.202,1.954
-0.884,-0.058,2.097
-0.771,1.308,1.137
-0.382,2.415,-0.466
-0.656,2.589,-0.298
-0.561,1.195,0.618
0.039,-0.628,0.554
-0.213,-1.209,0.791
-1.859,-0.214,0.116
-4.180,1.466,-0.209
-5.656,3.060,0.135
-5.856,4.400,-0.948
-4.947,4.831,-1.631
-3.611,3.735,-1.336
-2.745,1.670,-0.329
-1.417,-0.011,0.149
-0.133,-0.920,-0.514
0.054,-1.674,-0.443
-0.154,-2.353,-0.553
-0.332,-2.761,-0.555
0.058,-2.639,-0.036
-0.090,-1.956,-0.350
-1.484,-1.048,-0.270
-2.207,-0.085,-0.129
-2.227,0.771,-1.006
-2.493,1.388,-1.429
-2.868,1.485,-0.835
-3.397,1.257,0.256
-3.473,1.246,0.945
-2.268,1.056,0.512
-0.590,0.258,0.166
0.308,-0.863,0.681
0.741,-1.730,1.025
1.550,-2.096,0.951
2.369,-2.295,0.826
2.359,-2.528,0.618
1.224,-2.291,0.821
-0.498,-0.722,0.857
-1.970,1.628,0.642
-2.897,3.173,1.365
-2.543,3.191,0.913
-0.904,1.893,-0.495
1.197,0.085,-0.571
3.293,-1.671,-1.301
4.057,-2.422,-2.230
3.820,-1.474,-2.351
3.123,-0.094,-2.860
1.610,0.403,-2.861
0.825,-0.755,-2.157
0.586,-3.128,-1.034
0.297,-4.748,0.263
0.603,-4.800,0.750
0.772,-3.863,0.941
0.961,-2.764,1.501
1.577,-1.705,1.850
2.129,-0.155,1.439
2.136,1.782,0.773
0.968,3.309,0.643
-0.829,3.841,0.905
-1.823,3.381,1.254
-1.617,2.569,1.053
-0.678,1.863,0.484
1.012,1.148,0.671
2.664,0.693,0.593
2.647,0.954,-0.100
1.173,1.914,-0.599
-0.880,2.856,-1.419
-2.596,2.543,-1.743
-3.126,0.966,-1.512
-3.348,-0.742,-1.427
-3.538,-2.373,-1.358
-2.709,-4.126,-2.126
-0.888,-5.360,-2.143
0.934,-5.232,-1.458
1.605,-3.473,-1.879
1.461,-0.606,-1.938
1.545,1.895,-2.084
1.884,2.335,-2.086
2.645,0.725,-1.296
2.858,-1.346,-0.534
1.866,-2.670,0.937
0.955,-3.034,1.883
0.295,-2.571,2.143
0.088,-1.155,2.318
0.242,0.480,1.931
-0.221,1.186,2.355
-0.794,1.171,2.821
-0.982,1.015,2.094
-0.773,0.800,1.539
-0.183,0.113,0.896
0.499,-1.031,-0.607
1.045,-1.386,-0.927
1.088,-0.125,-0.582
0.793,1.943,-1.643
0.742,3.018,-1.900
0.443,2.090,-1.434
-0.798,-0.209,-1.645
-1.567,-2.620,-1.145
-1.018,-4.191,-1.201
-0.557,-4.319,-2.157
-0.370,-3.353,-2.085
-0.168,-2.745,-1.886
-0.459,-2.547,-1.532
-0.838,-1.793,-0.423
-1.062,-0.470,-0.281
-1.235,1.062,-0.193
-1.137,2.180,1.041
-1.773,2.513,1.479
-3.030,2.095,1.260
-3.110,1.277,2.047
-2.429,0.623,2.775
-2.154,0.646,2.217
-2.409,1.507,1.661
-2.806,2.211,1.484
-2.896,2.338,1.052
-2.934,2.488,0.694
-3.185,2.376,0.001
-3.482,1.636,-0.543
-3.293,0.575,-0.047
-2.493,-0.404,0.066
-1.162,-0.594,-0.714
1.000,0.176,-1.444
3.052,0.939,-1.977
3.437,0.974,-1.866
2.404,-0.014,-1.039
1.349,-1.747,-0.479
1.079,-3.168,-0.289
1.502,-3.631,0.339
2.018,-2.838,1.157
2.226,-1.225,1.172
1.988,-0.390,1.329
1.552,-1.045,1.820
1.250,-2.405,1.261
0.775,-3.495,1.241
-0.321,-3.725,2.079
-2.293,-2.923,2.038
-4.217,-1.157,1.836
-4.740,0.788,1.489
-4.204,1.830,0.807
-2.918,1.633,0.252
-1.016,0.488,-0.285
0.528,-0.541,-0.201
1.629,-0.674,-0.447
2.410,-0.222,-1.409
2.794,0.481,-1.577
3.148,0.864,-1.586
3.179,0.898,-2.032
2.656,1.266,-1.925
1.920,1.927,-0.944
1.261,2.747,-0.416
1.224,3.256,-0.106
2.438,2.836,0.691
4.338,1.704,0.546
5.028,0.606,0.641
4.068,0.470,0.562
2.366,1.211,-0.164
0.889,1.868,0.542
0.292,2.055,0.867
-0.204,1.981,0.735
-0.693,1.646,0.423
-0.949,0.843,-0.027
-0.978,0.084,1.033
-0.514,-0.323,1.179
0.050,-0.880,0.514
1.468,-1.708,0.404
3.507,-2.676,-0.155
4.668,-3.246,-0.108
4.221,-2.873,0.267
1.918,-2.075,0.097
-0.045,-1.535,0.049
-0.460,-1.116,-0.232
-0.546,-0.337,-0.444
-0.588,0.499,0.739
-0.769,0.981,1.151
-1.113,1.564,0.478
-1.006,2.121,1.079
-0.513,1.871,0.731
-0.369,1.184,-0.497
-0.386,0.738,-0.929
-0.478,0.112,-1.464
-0.885,-0.622,-1.330
-1.086,-0.770,-1.192
-1.151,-0.490,-1.981
-0.795,-0.077,-1.909
-0.159,0.196,-1.191
-0.416,-0.101,-1.182
-0.891,-0.865,-1.080
-0.807,-1.485,-0.724
-1.065,-1.332,-0.442
-2.019,-0.555,0.114
-3.557,0.104,0.326
-5.131,0.204,0.395
-5.214,-0.065,0.798
-3.601,-0.476,0.720
-1.320,-1.225,0.814
1.020,-1.937,1.573
2.947,-1.653,1.710
4.099,-0.006,0.705
4.228,2.364,-0.392
3.420,4.015,-0.132
2.214,3.908,0.214
0.831,2.439,-0.069
-0.283,0.668,0.678
-0.426,-0.649,0.981
0.086,-0.980,0.343
0.524,-0.061,0.444
0.154,1.405,0.506
-0.915,2.211,0.830
-1.123,1.796,1.052
-0.318,0.416,0.202
0.825,-0.964,-0.174
2.456,-1.417,-0.259
3.621,-0.942,-1.008
4.321,-0.391,-1.591
5.852,-0.354,-0.977
7.328,-0.157,-0.720
6.989,0.625,-1.314
4.902,1.251,-0.849
2.684,1.268,-0.582
1.899,0.575,-0.446
2.731,-0.355,0.402
3.464,-0.696,0.463
3.092,-0.702,0.417
2.102,-0.943,1.168
0.950,-1.396,1.840
0.411,-1.348,1.620
-0.031,-0.217,0.929
-1.282,1.240,0.722
-2.723,1.789,0.964
-3.466,0.945,1.390
-3.048,-0.322,1.295
-2.223,-0.852,0.201
-2.107,-0.776,-0.163
-2.533,-0.530,0.388
-2.933,-0.137,0.251
-3.223,0.357,-0.012
-3.218,0.398,-0.373
-2.753,-0.417,-1.357
-2.181,-1.735,-1.504
-2.027,-2.792,-0.886
-2.113,-3.049,-0.941
-1.634,-2.722,-1.144
-0.429,-2.331,-1.185
0.889,-2.131,-0.873
1.505,-1.613,-0.362
0.635,-0.400,-0.112
-1.491,0.977,-0.023
-3.473,1.607,-0.531
-4.465,0.816,0.617
-4.313,-0.613,2.184
-3.475,-1.607,1.296
-2.518,-2.221,1.011
-1.273,-2.615,1.089
-0.638,-2.653,0.723
-1.063,-2.156,0.561
-1.807,-1.373,-0.738
-2.279,-0.761,-1.880
-2.063,-0.434,-1.642
-2.019,-0.243,-1.113
-2.409,0.072,-1.573
-2.876,-0.026,-1.540
-2.973,-1.197,-0.262
-1.670,-2.839,-0.062
0.425,-3.895,-0.064
1.562,-3.711,0.290
0.968,-2.470,-0.293
-0.138,-0.970,-0.629
-0.769,0.082,-0.719
-0.934,0.355,-0.962
0.101,0.000,-0.075
1.720,-0.425,0.533
2.836,-0.184,-0.470
3.550,0.547,-1.070
3.236,0.480,-0.740
1.839,-0.599,-0.097
0.296,-1.305,0.477
-1.545,-0.850,0.409
-3.540,0.249,0.546
-4.530,1.064,0.766
-4.539,1.193,0.450
-3.666,0.837,0.148
-1.575,0.069,0.256
0.245,-0.529,0.378
0.223,-0.248,-0.255
-1.199,0.321,-0.520
-2.190,0.150,-0.317
-1.662,-0.813,-0.644
-0.720,-1.530,-0.022
-0.443,-1.342,1.048
-0.327,-0.678,1.248
0.246,-0.097,1.089
0.715,-0.082,0.624
1.284,-0.538,0.329
2.297,-0.465,-0.499
1.830,0.508,-1.196
-0.182,1.603,-0.263
-1.754,2.172,0.199
-1.970,1.932,-0.239
-0.376,0.637,-0.575
1.731,-1.358,-0.946
2.937,-3.249,-1.316
2.988,-4.542,-1.322
1.893,-4.812,-0.653
1.083,-3.936,-0.592
0.959,-2.499,-1.370
0.068,-0.969,-1.655
-1.895,0.145,-0.887
-3.149,0.014,-0.399
-2.043,-1.313,-0.997
0.417,-2.447,-0.659
2.228,-2.091,-0.662
1.791,-0.503,-1.276
-0.562,1.145,0.200
-2.153,2.058,1.070
-2.130,2.382,0.600
-0.974,2.507,0.538
0.180,2.090,0.277
-0.329,1.073,0.971
-1.845,-0.071,1.789
-2.761,-0.888,1.620
-1.832,-0.445,1.498
0.323,1.537,0.484
1.584,3.800,-0.472
1.810,4.921,-0.207
1.467,4.575,-0.128
1.265,3.455,-0.209
2.023,1.816,-0.575
2.448,0.105,-0.356
2.215,-0.225,0.188
2.075,0.934,-1.248
1.840,2.070,-1.936
2.150,2.104,-1.503
2.786,1.212,-1.716
2.757,0.229,-0.300
1.635,-0.626,0.865
-0.057,-1.250,0.904
0.033,-1.193,1.027
1.762,-0.887,-0.082
2.752,-0.802,-0.333
2.191,-0.685,0.593
0.577,-0.567,1.338
0.020,-0.313,2.621
1.320,0.379,2.716
3.086,1.396,0.702
4.142,2.030,-0.199
3.666,1.357,1.368
2.414,0.049,2.638
1.845,-0.436,2.933
2.288,-0.017,1.742
2.389,0.629,-0.234
1.468,1.333,-0.456
0.307,2.200,-0.695
-1.380,3.040,-0.842
-2.534,3.269,-0.427
-2.629,2.327,-0.753
-2.341,0.635,-0.418
-1.031,-1.014,-0.607
-0.166,-1.501,-1.860
-0.221,-0.725,-1.843
-0.059,-0.196,-1.166
-0.336,0.530,-0.829
-1.046,1.783,-0.810
-1.865,2.309,-0.902
-2.371,2.120,-0.035
-2.017,1.589,1.052
-1.485,0.840,1.323
-1.502,-0.176,1.635
-2.307,-1.469,1.907
-3.529,-2.148,2.495
-3.897,-1.640,3.204
-3.105,-0.479,2.545
-2.386,0.934,1.529
-2.191,1.904,0.686
-2.033,1.636,0.211
-1.184,0.664,0.053
0.788,-0.303,-0.845
2.438,-0.539,-1.555
2.659,-0.204,-1.421
2.314,-0.315,-0.785
1.950,-0.557,-0.871
1.970,-1.041,-1.211
2.364,-1.929,-0.896
1.641,-2.374,-0.996
-0.050,-2.484,-0.172
-1.098,-2.784,0.982
-1.479,-2.837,0.830
-1.274,-1.914,0.467
-0.982,-0.985,0.138
-1.284,-0.900,0.554
-1.368,-1.149,1.470
-1.121,-1.472,1.652
-0.076,-1.251,1.206
1.984,-0.864,0.497
3.362,-0.661,0.063
3.600,0.315,-0.165
2.688,1.739,-0.182
0.945,2.906,-0.352
-0.351,3.379,-0.485
-0.930,2.862,0.177
-1.033,1.745,0.664
-1.085,0.567,1.292
-1.128,-0.095,1.773
-1.014,-0.409,1.304
-0.785,-0.308,1.153
-0.392,0.882,0.866
-0.546,2.448,0.414
-1.755,3.638,0.297
-3.368,4.359,-0.521
-3.613,4.159,-1.264
-1.900,3.045,-1.585
-0.489,1.307,-1.640
-0.553,-0.518,-0.675
-1.207,-2.074,-0.221
-1.930,-3.048,-0.432
-2.135,-2.873,-0.595
-1.826,-2.402,-1.025
-1.463,-2.203,-0.382
-0.821,-1.866,0.758
-0.276,-1.880,0.924
-0.113,-2.625,0.518
-0.542,-3.642,1.157
-1.621,-3.822,2.195
-2.351,-2.970,1.579
-2.529,-2.165,1.225
-2.517,-1.530,1.260
-2.341,-0.974,0.428
-1.437,-0.968,-0.110
0.081,-1.730,-0.490
1.123,-2.953,-0.634
1.843,-3.809,-0.153
2.191,-3.829,0.058
2.216,-2.912,-0.742
2.632,-1.402,-1.589
2.627,-0.020,-1.492
1.411,0.934,-1.371
-0.207,1.057,-0.974
-0.799,-0.008,-0.510
0.370,-1.623,-1.073
2.379,-2.519,-1.059
3.350,-2.401,-1.041
2.080,-2.055,-1.272
-0.437,-1.493,-0.048
-2.761,-0.514,1.038
-3.970,0.679,1.080
-2.838,2.157,-0.118
-0.649,2.975,-1.153
0.917,2.419,-0.239
1.556,1.317,1.008
0.903,0.059,1.848
0.494,-1.022,1.842
1.466,-1.509,0.965
2.703,-1.561,0.183
2.472,-0.915,0.436
0.422,0.691,1.310
-1.988,2.371,0.884
-3.082,2.673,0.466
-1.991,1.481,0.172
-0.348,-0.188,-0.919
0.398,-1.610,-1.018
0.482,-2.338,-0.695
0.411,-2.168,-0.267
1.630,-1.069,-0.011
3.334,0.473,-1.139
3.584,1.626,-1.703
2.903,1.801,-0.940
1.754,0.829,-0.572
0.491,-0.257,-0.779
0.085,-0.792,-0.898
0.471,-1.404,-1.433
0.304,-2.016,-1.745
-0.498,-2.623,-0.868
-0.686,-3.404,-0.083
-0.582,-3.510,0.407
-0.188,-2.832,0.463
0.641,-2.107,0.456
1.103,-1.387,1.195
1.573,-0.295,1.001
2.144,0.878,0.301
2.202,1.342,0.403
1.450,1.329,0.749
0.069,1.499,0.785
-1.621,1.741,0.822
-3.257,1.811,1.509
-3.932,1.534,1.455
-3.299,0.742,0.797
-1.473,-0.085,0.546
0.794,0.049,-0.316
2.752,1.461,-1.012
4.004,3.274,-1.065
3.508,4.300,-1.245
2.101,3.515,-1.155
1.021,1.107,-0.557
0.251,-0.976,-0.286
0.403,-1.591,-1.191
0.708,-1.128,-1.834
0.078,-0.376,-0.929
-0.887,0.127,0.208
-1.646,0.663,0.695
-1.985,1.247,0.788
-1.492,1.300,0.262
-0.141,0.538,-0.307
0.812,-0.675,0.018
0.619,-1.978,0.461
0.006,-2.854,0.857
-0.517,-2.501,1.160
-0.691,-1.707,1.015
-0.120,-1.652,0.933
0.640,-1.814,0.448
0.418,-1.418,0.121
-0.331,-0.874,0.190
-0.822,-1.126,-0.511
-1.381,-2.313,-0.794
-1.824,-3.664,-0.191
-1.470,-4.323,-0.214
-0.143,-3.973,-0.906
1.495,-2.936,-1.639
2.163,-1.812,-2.185
1.004,-1.054,-2.177
-0.769,-0.970,-1.740
-1.439,-1.315,-1.541
-0.737,-1.528,-1.385
0.900,-1.711,-0.968
2.193,-1.823,-1.300
2.246,-1.648,-1.563
1.398,-1.215,-0.405
0.430,-0.417,0.632
-0.068,0.509,0.769
-0.492,1.125,0.587
-1.027,0.946,0.667
-0.721,-0.252,0.724
0.677,-1.477,0.294
1.838,-1.220,0.183
1.977,0.440,-0.084
1.395,1.923,-0.210
0.365,2.483,0.515
-0.728,2.409,0.485
-1.499,1.992,0.283
-2.334,1.663,0.660
-3.457,1.880,0.220
-3.581,2.593,0.164
-1.929,2.944,0.702
0.427,2.296,0.479
2.669,1.111,0.558
4.540,0.319,0.891
5.475,0.760,0.549
4.924,1.910,-0.511
2.588,2.221,-0.754
-0.411,1.521,0.301
-2.398,0.550,0.441
-2.496,-0.617,0.470
-0.689,-1.531,1.424
1.024,-1.061,1.250
1.018,0.630,-0.002
-0.273,2.229,-0.381
-1.239,2.727,-0.320
-0.803,1.804,-0.069
0.274,-0.034,0.290
0.896,-1.643,-0.303
0.225,-1.929,-0.077
-0.969,-1.085,0.600
-1.631,0.396,0.070
-1.620,2.545,-0.231
-0.955,4.254,-0.494
-0.720,4.388,-0.775
-0.825,3.444,-0.605
-0.945,2.157,-0.612
-1.347,1.074,-0.131
-1.622,0.507,0.522
-2.016,0.118,0.740
-2.050,-0.104,1.038
-1.665,-0.168,0.196
-1.803,-0.291,-1.186
-1.884,-0.487,-0.574
-1.948,-0.973,0.372
-2.541,-1.447,0.512
-2.230,-1.197,0.654
-0.556,-0.558,-0.631
0.366,-0.588,-1.427
0.009,-1.640,-0.282
-1.003,-3.057,0.569
-2.558,-3.732,1.406
-3.136,-2.944,1.932
-2.477,-0.902,1.365
-1.761,0.933,0.602
-1.102,1.156,0.348
-0.372,0.175,0.395
0.433,-0.871,-0.098
1.294,-1.473,-0.660
2.148,-1.479,-0.515
2.555,-0.459,-0.111
2.289,1.239,-0.518
1.176,2.010,-1.833
-0.346,1.485,-1.835
-0.856,0.793,-0.396
-0.592,0.560,-0.802
-0.480,0.726,-1.811
-0.554,0.900,-0.637
-0.905,0.513,0.337
-0.842,-0.434,-0.227
0.080,-0.806,-0.718
1.188,0.101,-0.380
2.502,1.163,-0.198
3.592,1.180,-0.713
3.435,0.369,-0.405
2.255,-0.319,-0.024
1.021,-0.253,-0.470
0.670,0.357,0.059
1.409,0.993,0.483
2.184,1.708,0.358
2.017,2.355,1.141
1.611,1.895,1.391
1.529,0.395,1.258
1.263,-0.502,2.155
1.123,-0.370,1.982
1.031,-0.321,0.689
0.532,-0.364,1.185
0.337,0.107,1.213
0.436,0.816,0.050
0.623,1.565,-0.118
0.757,2.114,-0.709
-0.090,2.451,-0.798
-0.990,2.651,-0.551
-0.675,2.141,-0.561
1.310,1.176,-0.309
3.930,0.215,-1.370
3.830,-0.389,-1.276
1.232,-0.143,-0.012
-0.770,0.238,-0.528
-0.839,0.404,-1.321
-0.061,0.616,-1.332
-0.679,0.860,-1.020
-2.251,1.213,-0.209
-2.964,0.968,1.185
-2.325,-0.307,2.202
-0.539,-1.585,2.439
1.714,-1.761,1.818
2.695,-1.302,0.518
1.332,-1.067,0.568
-0.521,-0.300,1.639
-1.607,1.528,1.893
-1.960,3.056,1.490
-1.074,3.051,0.517
-0.153,2.156,-0.241
-0.309,1.183,-0.298
-1.063,-0.289,-0.785
-1.844,-1.952,-1.284
-1.588,-2.349,-1.007
-0.677,-1.310,-0.511
-0.460,0.175,-0.754
-0.854,1.572,-1.643
-1.416,2.070,-1.390
-1.310,1.376,-0.042
-0.265,0.736,0.489
0.427,0.621,-0.112
-0.149,0.201,-0.170
-0.686,-0.811,0.802
0.248,-1.804,1.278
1.339,-2.088,1.039
1.968,-1.343,0.182
2.857,-0.065,-0.943
3.105,0.872,-1.183
2.313,1.212,-0.975
1.630,1.069,-0.545
1.802,0.624,-0.025
2.317,-0.189,-0.450
2.069,-1.099,-1.011
0.575,-1.409,-0.820
-1.214,-1.220,-0.382
-1.859,-0.746,0.355
-1.062,0.026,0.786
0.395,0.861,0.429
1.615,1.525,0.130
2.085,1.791,-0.104
1.923,1.478,-0.513
1.801,0.630,-0.566
1.277,-0.286,-0.525
-0.607,-1.093,-0.966
-2.526,-2.212,-0.958
-2.822,-3.479,-0.185
-1.964,-4.063,0.248
-0.856,-3.443,0.204
-0.136,-1.953,0.199
0.016,-0.550,0.786
0.428,0.320,0.954
1.121,0.943,0.131
1.612,1.681,0.131
1.817,2.389,0.487
0.938,2.284,0.932
-0.604,1.263,1.667
-1.958,0.139,1.326
-3.124,-0.547,1.098
-2.837,-0.709,1.269
-1.553,-0.585,0.788
-0.985,-0.188,0.304
-0.541,0.727,0.429
0.158,1.922,0.302
0.566,2.592,-0.589
0.753,2.079,-0.615
0.925,0.859,-0.725
0.771,-0.032,-1.147
0.468,-0.118,-0.746
0.246,0.498,-1.096
-0.113,1.165,-1.442
0.030,1.027,-1.254
0.434,-0.161,-0.740
0.722,-1.555,-0.004
0.830,-2.244,0.021
0.011,-2.040,0.618
-1.163,-0.943,0.952
-2.102,0.402,0.727
-2.123,1.021,1.597
-1.086,0.588,1.689
-0.222,-0.607,1.204
0.823,-1.517,1.829
1.827,-1.581,1.791
1.740,-1.467,1.182
1.168,-1.639,1.870
0.524,-1.983,2.114
-0.295,-2.278,1.008
-1.149,-2.333,0.496
-2.033,-2.145,0.094
-2.469,-1.863,-0.749
-1.261,-1.807,-1.607
1.475,-2.164,-2.067
3.920,-2.400,-1.271
4.501,-1.892,-0.635
3.414,-0.918,-1.421
2.539,-0.050,-1.642
2.502,0.568,-0.314
2.280,0.891,0.029
1.471,0.953,-0.007
0.617,0.795,0.899
-0.044,0.327,0.967
-0.676,-0.167,1.364
-1.029,-0.232,1.438
-1.441,-0.037,0.812
-1.734,0.134,1.423
-1.828,0.508,0.990
-2.257,1.213,-0.230
-1.671,1.639,-0.426
0.000,1.121,-0.366
1.316,0.021,-0.022
1.748,-0.794,0.452
0.642,-1.068,0.558
-1.353,-0.969,0.735
-2.560,-0.981,1.250
-2.742,-1.296,1.007
-2.539,-1.296,0.624
-2.023,-1.304,0.616
-1.372,-1.525,0.025
-0.491,-1.331,-0.966
0.965,-1.085,-2.016
2.288,-1.011,-1.539
2.552,-1.074,0.030
1.554,-1.184,0.451
0.444,-0.819,0.557
0.229,-0.380,0.235
0.411,-0.370,-0.811
0.189,-0.145,-0.477
-0.684,0.447,0.602
-1.721,0.725,0.835
-2.150,0.377,0.441
-1.800,-0.474,-0.207
-1.341,-1.134,-0.265
-0.929,-1.251,-0.215
-0.687,-0.901,-0.262
-0.794,-0.045,-0.319
-0.832,0.767,-0.702
-0.813,0.969,-0.750
-0.865,0.442,-0.901
-0.850,-0.629,-0.725
-0.512,-1.724,-0.421
-0.268,-2.176,-0.308
-0.002,-1.689,0.528
0.511,-1.233,0.264
0.485,-1.397,-0.012
0.849,-1.493,0.604
1.498,-1.665,0.063
1.627,-1.779,0.493
2.473,-1.204,1.123
3.079,-0.528,0.364
2.391,-0.232,0.015
1.195,-0.314,-0.161
0.294,-0.704,0.188
0.663,-1.325,0.646
1.210,-1.726,0.611
0.832,-1.024,0.747
-0.199,0.348,0.577
-1.079,1.283,-0.177
-0.866,1.511,-0.834
-0.639,1.075,-0.545
-0.787,0.464,-0.063
-0.782,0.335,-0.449
-0.690,0.298,-1.016
0.192,-0.247,-0.899
1.361,-0.717,-0.987
1.118,-0.359,-1.254
-0.500,0.484,-0.877
-2.011,0.972,-0.848
-2.160,0.632,-0.669
-0.890,-0.229,-0.348
0.489,-0.700,-0.733
1.168,-0.695,-0.543
1.445,-0.451,0.162
1.636,0.415,0.461
1.508,1.389,0.152
0.853,1.395,-0.374
0.435,0.396,-0.571
0.403,-0.744,0.036
0.988,-1.100,1.231
2.341,-0.461,1.197
2.571,0.491,0.652
1.755,0.835,0.329
1.518,0.415,-0.034
1.665,-0.181,0.717
1.136,-0.152,0.956
-0.814,0.856,0.433
-2.641,1.853,0.528
-2.960,1.689,0.175
-2.182,0.645,-0.562
-0.721,-0.623,-0.779
0.695,-1.916,-0.301
1.659,-2.536,0.147
1.813,-1.906,-0.493
1.542,-0.716,-1.757
1.566,0.245,-2.058
1.443,0.723,-1.105
1.208,0.520,-0.693
1.009,-0.176,-0.843
1.052,-0.857,-0.272
1.680,-1.181,-0.216
1.793,-0.755,-0.703
0.738,0.363,-0.252
-0.633,1.352,0.530
-1.542,1.779,0.533
-1.507,1.785,0.133
-0.785,1.655,0.195
-0.289,1.761,0.099
-0.334,1.884,-0.194
-0.224,1.439,-0.210
0.118,1.021,-0.316
0.581,1.387,-0.290
1.869,2.007,-0.686
2.814,2.334,-1.421
2.005,2.300,-0.956
0.338,1.858,-0.144
-1.036,1.210,0.328
-1.394,0.793,1.109
-0.555,0.424,0.868
0.504,-0.295,0.470
0.569,-0.804,1.173
-0.666,-0.699,0.954
-1.797,-0.270,0.142
-1.351,0.285,-0.490
-0.598,0.766,-0.905
-0.670,0.981,-0.272
-1.086,0.865,-0.103
-1.634,0.371,-0.436
-1.366,-0.598,-0.235
-0.398,-1.736,-0.443
-0.062,-1.909,-0.497
-0.218,-0.698,-0.644
-0.743,0.623,-1.348
-1.492,0.886,-1.001
-1.519,0.025,-0.221
-0.708,-1.278,-0.616
-0.156,-1.906,-0.931
-0.530,-1.727,-0.248
-0.818,-1.811,0.053
-0.298,-2.398,0.157
0.819,-2.809,0.740
2.034,-2.491,0.938
2.317,-0.870,0.721
1.548,1.659,0.418
0.248,3.332,-0.068
-0.730,3.131,-0.242
-0.524,1.670,-0.231
-0.150,-0.029,-0.386
-0.470,-1.265,0.011
-0.936,-1.675,0.334
-1.524,-1.263,0.066
-1.714,-0.590,0.064
-1.115,-0.200,0.086
-0.705,0.099,-0.684
-0.707,0.518,-1.282
-0.921,0.816,-0.762
-1.224,0.673,-0.587
-1.369,0.172,-0.454
-1.150,-0.359,0.130
-0.491,-0.707,-0.028
0.072,-0.344,-0.104
0.401,0.880,-0.036
0.497,2.076,-0.482
0.379,2.403,-0.472
0.341,1.877,-0.399
0.482,0.923,-0.709
0.961,0.178,-0.279
1.196,0.225,0.045
0.661,0.690,-0.165
0.237,1.011,-0.086
0.018,1.168,-0.038
-0.461,1.245,0.381
-0.848,1.567,0.958
-1.520,2.073,0.956
-2.089,2.194,0.733
-1.832,1.766,0.810
-1.382,1.251,0.938
-0.763,1.212,0.933
-0.048,1.600,0.703
0.032,1.680,0.552
-0.536,0.785,1.076
-0.744,-0.917,0.452
-0.570,-2.441,-0.765
-0.752,-2.635,-1.205
